index,sentence,video_path
4406,আমি মে মাসে অস্ট্রেলিয়া যাব,data/videos/video/4406.mp4
2972,আমি কি করি,data/videos/video/2972.mp4
3005,আমি তোমার ভাই,data/videos/video/3005.mp4
3845,সে একজন চাকরিজীবি,data/videos/video/3845.mp4
4718,সে একজন চাকরিজীবি,data/videos/video/4718.mp4
189,আমি ক্ষেত এ যাব,data/videos/video/189.mp4
4437,আমি ক্ষেত এ যাব,data/videos/video/4437.mp4
3199,আমি শুক্রবারে জাপান যাবো,data/videos/video/3199.mp4
1015,আমার মামী সুন্দর দেখতে,data/videos/video/1015.mp4
1384,বিষয়টি নিয়ে কি ভাবছো,data/videos/video/1384.mp4
4212,বিষয়টি নিয়ে কি ভাবছো,data/videos/video/4212.mp4
3826,শুক্রবারে বন্ধ,data/videos/video/3826.mp4
5340,শুক্রবারে বন্ধ,data/videos/video/5340.mp4
1266,তুমি দারুন করেছো,data/videos/video/1266.mp4
4089,তুমি দারুন করেছো,data/videos/video/4089.mp4
1085,আমি ক্ষুদার্ত বাজারে যাবো,data/videos/video/1085.mp4
2154,আমি ১ মাস পরে ডাক্তার দেখাবো,data/videos/video/2154.mp4
3147,আমি রবিবারে মালদ্বীপ যাব,data/videos/video/3147.mp4
3353,ফেব্রুয়ারি মাসে গ্রীষ্মকাল থাকে,data/videos/video/3353.mp4
5183,ফেব্রুয়ারি মাসে গ্রীষ্মকাল থাকে,data/videos/video/5183.mp4
1633,আমার বাবা অনেক গুলো বিড়াল দেখেছে,data/videos/video/1633.mp4
4217,বোন চিঠি লিখে,data/videos/video/4217.mp4
1387,বোন চিঠি লিখে,data/videos/video/1387.mp4
2412,আমার খালাতো ভাই ভুটান যাবে,data/videos/video/2412.mp4
1020,আমার মেয়ে সুন্দর,data/videos/video/1020.mp4
1536,আজ এই পর্যন্তই পরবর্তীতে আবার দেখা হবে,data/videos/video/1536.mp4
1828,আমার বড় ভাই মুরগী দেখেছে,data/videos/video/1828.mp4
3242,আমি সোমবারে রোজা রাখি,data/videos/video/3242.mp4
5015,আমি সোমবারে রোজা রাখি,data/videos/video/5015.mp4
2285,শুক্রবার আমি মাংস খাবো,data/videos/video/2285.mp4
10,আমার বাঘ ভয় করে,data/videos/video/10.mp4
4604,আমার বাঘ ভয় করে,data/videos/video/4604.mp4
2044,আমার স্বামী রবিবার ভাত খায়,data/videos/video/2044.mp4
2979,আমি জানুয়ারিতে নেপাল যাবো,data/videos/video/2979.mp4
2993,আমি ডায়েরি লিখি,data/videos/video/2993.mp4
3427,আজ বৃষ্টি হয়েছে,data/videos/video/3427.mp4
4873,আজ বৃষ্টি হয়েছে,data/videos/video/4873.mp4
3518,আমি বিশ্ববিদ্যালয়ে যাই,data/videos/video/3518.mp4
4872,আমি বিশ্ববিদ্যালয়ে যাই,data/videos/video/4872.mp4
4403,আমি সেপ্টেম্বর মাসে আমেরিকা যাবো,data/videos/video/4403.mp4
299,আমি সেপ্টেম্বর মাসে আমেরিকা যাবো,data/videos/video/299.mp4
3176,আমি শনিবারে রোজা রাখি,data/videos/video/3176.mp4
4371,আমি ডিসেম্বরের রাশিয়া যাবো,data/videos/video/4371.mp4
238,আমি ডিসেম্বরের রাশিয়া যাবো,data/videos/video/238.mp4
2425,আমার খালু ইশারা ভাষা পছন্দ করে,data/videos/video/2425.mp4
1754,আমার বোন শুক্রবার দুধ খায়,data/videos/video/1754.mp4
3362,মা পেয়ারা খেতে পছন্দ করে,data/videos/video/3362.mp4
5220,মা পেয়ারা খেতে পছন্দ করে,data/videos/video/5220.mp4
2696,আমার বাবা ফুটবল খেলা পছন্দ করি,data/videos/video/2696.mp4
2794,আমার ভাই সৌদি আরব যাবে,data/videos/video/2794.mp4
831,আপনি দেখতে অনেক সুন্দর,data/videos/video/831.mp4
4679,আপনি দেখতে অনেক সুন্দর,data/videos/video/4679.mp4
1201,এবং আমার অনেক পছন্দ,data/videos/video/1201.mp4
4024,এবং আমার অনেক পছন্দ,data/videos/video/4024.mp4
2009,আমার স্ত্রী বৃহস্পতিবার ভাত খায়,data/videos/video/2009.mp4
1697,আমার বাবা সোমবার ভাত খাবে,data/videos/video/1697.mp4
1944,আমার মা বোট দেখেছে,data/videos/video/1944.mp4
1943,আমার মা বৃহস্পতিবার মাছ খায়,data/videos/video/1943.mp4
3968,আমি বাইক পেয়েছি,data/videos/video/3968.mp4
1145,আমি বাইক পেয়েছি,data/videos/video/1145.mp4
2716,আমার বাবার বর্ষাকাল অনেক ভালো লাগে,data/videos/video/2716.mp4
2050,আমার স্বামী শনিবার মাছ খায়,data/videos/video/2050.mp4
2868,আমার মামাতো বোন বিদেশ যাবে,data/videos/video/2868.mp4
2438,আমার খালু ভারত যাবে,data/videos/video/2438.mp4
2705,আমার বাবা রাশিয়া যাবে,data/videos/video/2705.mp4
4196,বাবা জামাটা সুন্দর,data/videos/video/4196.mp4
1372,বাবা জামাটা সুন্দর,data/videos/video/1372.mp4
5206,তোমার চাচীর নাম কি,data/videos/video/5206.mp4
3309,তোমার চাচীর নাম কি,data/videos/video/3309.mp4
2573,আমার প্রিয় রং কালো,data/videos/video/2573.mp4
120,আমার মামার কাক পছন্দ না,data/videos/video/120.mp4
4592,আমার মামার কাক পছন্দ না,data/videos/video/4592.mp4
3124,আমি মে মাসে ভুটান যাব,data/videos/video/3124.mp4
2137,আমি শনিবার ভাত খাবো,data/videos/video/2137.mp4
4480,আমার মামা পূর্ব দিকে যাবে,data/videos/video/4480.mp4
115,আমার মামা পূর্ব দিকে যাবে,data/videos/video/115.mp4
2592,আমার ফুফা বাংলাদেশে যাবে,data/videos/video/2592.mp4
917,আমার নাম,data/videos/video/917.mp4
1380,বাড়ি কখন যাবা,data/videos/video/1380.mp4
4192,বাড়ি কখন যাবা,data/videos/video/4192.mp4
2245,মামা বৃহস্পতিবার মাছ খায়,data/videos/video/2245.mp4
2038,আমার স্বামী বৃহস্পতিবার মাছ খায়,data/videos/video/2038.mp4
1223,চাচী আমার অনেক ভালো,data/videos/video/1223.mp4
4046,চাচী আমার অনেক ভালো,data/videos/video/4046.mp4
3042,আমি বুধবারে চিন যাবো,data/videos/video/3042.mp4
1684,আমার বাবা রবিবার মাংস খাবে,data/videos/video/1684.mp4
4685,আমরা অনেক দূর্বল,data/videos/video/4685.mp4
837,আমরা অনেক দূর্বল,data/videos/video/837.mp4
3576,তুমি কোন সময় বাসায় আসবে,data/videos/video/3576.mp4
4990,তুমি কোন সময় বাসায় আসবে,data/videos/video/4990.mp4
1764,আমার বোন সোমবার মাংস খায়,data/videos/video/1764.mp4
261,আমি ফেব্রুয়ারিতে ইউরোপ যাব,data/videos/video/261.mp4
4354,আমি ফেব্রুয়ারিতে ইউরোপ যাব,data/videos/video/4354.mp4
1043,আমি আগামি কাল বাড়িতে যাবো,data/videos/video/1043.mp4
4337,আমি সেপ্টেম্বর ইংল্যান্ড যাব,data/videos/video/4337.mp4
297,আমি সেপ্টেম্বর ইংল্যান্ড যাব,data/videos/video/297.mp4
4529,তুমি মরুভূমিতে যাবা,data/videos/video/4529.mp4
322,তুমি মরুভূমিতে যাবা,data/videos/video/322.mp4
209,আমি জুন মাসে বিদেশ যাবো,data/videos/video/209.mp4
4419,আমি জুন মাসে বিদেশ যাবো,data/videos/video/4419.mp4
3843,সে আমার স্যার,data/videos/video/3843.mp4
5402,সে আমার স্যার,data/videos/video/5402.mp4
4854,ভূমিকম্প হতে সাবধান,data/videos/video/4854.mp4
3636,ভূমিকম্প হতে সাবধান,data/videos/video/3636.mp4
4447,আমার বাবা দক্ষিণ দিকে যাবে,data/videos/video/4447.mp4
14,আমার বাবা দক্ষিণ দিকে যাবে,data/videos/video/14.mp4
