index,sentence,video_path,sentence_original
5250,অনেক বেশি গরমের পর শান্তি মিলছে,data/videos/video/5250.mp4,অনেক বেশি গরমের পর শান্তি মিলছে
3475,আমার শশুর বাড়ি রাজশাহীতে,data/videos/video/3475.mp4,আমার শশুর বাড়ি রাজশাহীতে
4936,আমার শশুর বাড়ি রাজশাহীতে,data/videos/video/4936.mp4,আমার শশুর বাড়ি রাজশাহীতে
4116,তুমি লখতে জানো,data/videos/video/4116.mp4,তুমি লখতে জানো
1293,তুমি লখতে জানো,data/videos/video/1293.mp4,তুমি লখতে জানো
3508,আমি প্রতিদিন দুপুর ২তায় খাই,data/videos/video/3508.mp4,আমি প্রতিদিন দুপুর ২তায় খাই
5280,আমি প্রতিদিন দুপুর ২তায় খাই,data/videos/video/5280.mp4,আমি প্রতিদিন দুপুর ২তায় খাই
5434,সে কখন হাটবে,data/videos/video/5434.mp4,সে কখন হাটবে
1480,সে কখন হাটবে,data/videos/video/1480.mp4,সে কখন হাটবে
4970,ফুলে পানি জমা রাখা যাবে না,data/videos/video/4970.mp4,ফুলে পানি জমা রাখা যাবে না
3612,ফুলে পানি জমা রাখা যাবে না,data/videos/video/3612.mp4,ফুলে পানি জমা রাখা যাবে না
3643,রাতে মশারী টানাবেন,data/videos/video/3643.mp4,রাতে মশারী টানাবেন
4971,রাতে মশারী টানাবেন,data/videos/video/4971.mp4,রাতে মশারী টানাবেন
3021,আমি বই পাড়ি,data/videos/video/3021.mp4,আমি বই পাড়ি
1516,আগামী পরশু দেখা হবে,data/videos/video/1516.mp4,আগামী পরশু দেখা হবে
3363,মাংস খেতে সুস্বাদু,data/videos/video/3363.mp4,মাংস খেতে সুস্বাদু
5151,মাংস খেতে সুস্বাদু,data/videos/video/5151.mp4,মাংস খেতে সুস্বাদু
2770,আমার ভাই চিনে যাবে,data/videos/video/2770.mp4,আমার ভাই চিনে যাবে
5084,সুভ রাত্রি,data/videos/video/5084.mp4,সুভ রাত্রি
3894,সুভ রাত্রি,data/videos/video/3894.mp4,সুভ রাত্রি
3610,প্রধান মন্ত্রী আমাকে একটি বাসা দিয়েছে সাহায্য করেছে,data/videos/video/3610.mp4,প্রধান মন্ত্রী আমাকে একটি বাসা দিয়েছে সাহায্য করেছে
4838,প্রধান মন্ত্রী আমাকে একটি বাসা দিয়েছে সাহায্য করেছে,data/videos/video/4838.mp4,প্রধান মন্ত্রী আমাকে একটি বাসা দিয়েছে সাহায্য করেছে
3968,আমি বাইক পেয়েছি,data/videos/video/3968.mp4,আমি বাইক পেয়েছি
1145,আমি বাইক পেয়েছি,data/videos/video/1145.mp4,আমি বাইক পেয়েছি
3891,শুক্রবার সাপ্তাহিক বন্ধ,data/videos/video/3891.mp4,শুক্রবার সাপ্তাহিক বন্ধ
5226,শুক্রবার সাপ্তাহিক বন্ধ,data/videos/video/5226.mp4,শুক্রবার সাপ্তাহিক বন্ধ
15,আমার বাবা দীপ দেখতে যাবে,data/videos/video/15.mp4,আমার বাবা দীপ দেখতে যাবে
4497,আমার বাবা দীপ দেখতে যাবে,data/videos/video/4497.mp4,আমার বাবা দীপ দেখতে যাবে
3181,আমি শীতকালে বাড়িতে যাই,data/videos/video/3181.mp4,আমি শীতকালে বাড়িতে যাই
1150,আমি বিজিবি দেখেছি,data/videos/video/1150.mp4,আমি বিজিবি দেখেছি
3974,আমি বিজিবি দেখেছি,data/videos/video/3974.mp4,আমি বিজিবি দেখেছি
3628,বিকেলের নাস্তা বাচ্চাদের খেতে দেয়,data/videos/video/3628.mp4,বিকেলের নাস্তা বাচ্চাদের খেতে দেয়
5282,বিকেলের নাস্তা বাচ্চাদের খেতে দেয়,data/videos/video/5282.mp4,বিকেলের নাস্তা বাচ্চাদের খেতে দেয়
2327,আপনি কি স্কুল এ যান,data/videos/video/2327.mp4,আপনি কি স্কুল এ যান
3565,তুমার আসতে এত দেরি হলো কেন,data/videos/video/3565.mp4,তুমার আসতে এত দেরি হলো কেন
4865,তুমার আসতে এত দেরি হলো কেন,data/videos/video/4865.mp4,তুমার আসতে এত দেরি হলো কেন
2179,তুমি কিভাবে সেল্ফ কেয়ার করো,data/videos/video/2179.mp4,তুমি কিভাবে সেল্ফ কেয়ার করো
5456,তুমি কিভাবে সেল্ফ কেয়ার করো,data/videos/video/5456.mp4,তুমি কিভাবে সেল্ফ কেয়ার করো
5366,টেলিভিশন দেখছি,data/videos/video/5366.mp4,টেলিভিশন দেখছি
3788,টেলিভিশন দেখছি,data/videos/video/3788.mp4,টেলিভিশন দেখছি
1086,আমি খাতায় কলম দিয়ে লিখি,data/videos/video/1086.mp4,আমি খাতায় কলম দিয়ে লিখি
3866,আপানকে দেখতে অনেক সুন্দর,data/videos/video/3866.mp4,আপানকে দেখতে অনেক সুন্দর
5121,আপানকে দেখতে অনেক সুন্দর,data/videos/video/5121.mp4,আপানকে দেখতে অনেক সুন্দর
4713,আমরা সবাই শাখ খাবো,data/videos/video/4713.mp4,আমরা সবাই শাখ খাবো
865,আমরা সবাই শাখ খাবো,data/videos/video/865.mp4,আমরা সবাই শাখ খাবো
3055,আমি বুধবারের রাশিয়া যাব,data/videos/video/3055.mp4,আমি বুধবারের রাশিয়া যাব
1133,আমি পুলিশের সাথে কথা বলি,data/videos/video/1133.mp4,আমি পুলিশের সাথে কথা বলি
3960,আমি পুলিশের সাথে কথা বলি,data/videos/video/3960.mp4,আমি পুলিশের সাথে কথা বলি
2232,প্রতিবেশি কেন আসে,data/videos/video/2232.mp4,প্রতিবেশি কেন আসে
